선물로 샀는데 저도 사고 싶어요,date,review,rating,tokens
2727,24.11.22.,"색상이 쨍하니 너무너무 예뻐요~~~
정말예브네요^^",5,"['색상', '쨍하', '예쁘다', '정말', '브']"
2728,24.11.20.,너무 좋네요 얼음이 진짜 오래 살아있네요,5,"['좋다', '얼음', '진짜', '살다']"
2729,24.12.20.,크리스마스 선물로 샀어요.,5,"['크리스마스', '선물', '사다']"
2730,24.11.24.,친구 선물해줬는데 잘 쓰고 있다고 만족한다고 하네요,5,"['친구', '선물', '해주다', '자다', '쓰다', '만족하다']"
2731,24.11.03.,색상도 예쁘고 튼튼하고 편리합니다. 세척도 아주 쉬워요. 만족하며 사용 중입니다^^,5,"['색상', '예쁘다', '튼튼하다', '편리하다', '세척', '아주', '쉽다', '만족하다', '사용']"
2732,24.10.22.,사이즈 고민고민하다가 결국 591로 주문했습니다. 887은 너무 크고 무거울 거 같아요..; 아직 사용은 안 했지만 마음에 들어요. 감사합니다.,5,"['사이즈', '고민', '고민', '다가', '주문', '크다', '무겁다', '사용', '안', '마음', '들다', '감사하다']"
2733,24.11.04.,추천받아서 구매하였습니다! 크기도 괜찮고 무게도 괜찮아요~ 기능도 잘 되어서 계속 사용할 것 같아요~,5,"['추천', '받다', '구매', '크기', '괜찮다', '무게', '괜찮다', '기능', '자다', '계속', '사용']"
2734,24.12.11.,좋아요. 사람들이 스탠리 스탠리 하는 줄 알겠네요,5,"['좋다', '사람', '스탠리', '스탠리', '줄', '알다']"
2735,24.12.10.,좋아요 다른 분들한테도 추천할 듯,5,"['좋다', '분', '추천']"
2736,24.10.31.,사이즈 고민이 많았는데 저한테는 딱입니다. 잘 쓰고 있어요. 굿굿! 외출할 때마다 커피 내려서 나가요. 얼음도 오전에 넣으면 저녁까지 유지되고 성능 좋아요.,5,"['사이즈', '고민', '많다', '한', '테', '딱이다', '자다', '쓰다', '굿굿', '외출', '커피', '내다', '나가요', '얼음', '오전', '넣다', '저녁', '유지', '성능', '좋다']"
2737,24.12.17.,와이프 생일 선물로 좋아요~,5,"['와이프', '생일', '선물', '좋다']"
2738,24.11.24.,색이 너무 예쁘고 디자인도 예뻐요,5,"['색', '예쁘다', '디자인', '예쁘다']"
2739,24.12.14.,온도 유지가 오래돼서 좋은데 빨대 구멍으로 물이 흘러요...,5,"['온도', '유지', '좋다', '빨대', '구멍', '물이', '흐르다']"
2740,24.12.17.,텀블러는 스탠리가 최고,5,"['텀블러', '스탠리', '최고']"
2741,24.12.18.,좋습니다 감사합니다,5,"['좋다', '감사하다']"
2742,24.11.07.,"아이가 너무 잘 쓰고 있습니다
맘에 듭니다 색깔도 무드 있고
내구성은 말할 것도 없고요
잘 쓰겠습니다",5,"['자다', '쓰다', '맘', '듭니', '색깔', '무드', '구성은', '말', '없다', '자다', '쓰다']"
2743,24.12.03.,잘 쓰고 있어요!!,5,"['자다', '쓰다']"
2744,24.11.28.,선물용으로 구매했습니다,5,"['선물', '선물용', '구매']"
2745,24.11.25.,"우선 배송이 정말 빠르게 왔고, 색이 너무 예뻐서 만족스러웠어요! 스탠리 완전 유행이라서 선물용으로 사봤는데 친구도 만족해서 너무 좋습니다!",5,"['배송', '정말', '빠르다', '오다', '색', '예쁘다', '만족스럽다', '스탠리', '완전', '유행', '선물', '용', '사보다', '친구', '만족하다', '좋다']"
2746,24.11.23.,너무 좋아요 만족합니다,5,"['좋다', '만족하다']"
2747,24.12.16.,잘 쓰고 있어요 감사합니다,5,"['자다', '쓰다', '감사하다']"
2748,24.12.16.,색상도 예쁘고 아주아주 만족해요,5,"['색상', '예쁘다', '만족하다']"
2749,24.11.09.,디자인 최곱니다... 다만 거꾸로 들으면 조금 새서 항상 똑바로 들고 다녀야 한다는 게 아쉬워요ㅠ,4,"['디자인', '최', '곱다', '거꾸로', '들다', '새다', '항상', '똑바로', '들다', '다니다', '한다는', '아쉽다']"
2750,24.12.12.,"중학생 딸이 사용하고 싶대서 주문했어요.
잘 사용할게요!!!",4,"['중학생', '딸', '사용', '대서', '주문', '자다', '사용']"
2751,24.12.18.,스탠리 품질 믿고 사용합니다,5,"['스탠리', '품질', '믿다', '사용']"
2753,24.12.07.,사용하기 편해요 사이즈도 딱 좋아요,5,"['사용', '편하다', '사이즈', '좋다']"
2754,24.11.19.,사무실에서 아주 잘 사용하고 있습니다 빨대를 추가로 사야 할 것 같기도 하네요,3,"['사무실', '아주', '자다', '사용', '빨대', '추가', '사다']"
2755,24.11.07.,생각보다 얼음이 빨리 녹긴 하는데 그래도 시원하게 먹을 수 있고 빨대가 있어서 좋네요 밖에서 사 먹고 싶은 생각 별로 안 들어요,4,"['생각', '얼음', '녹다', '시원하다', '먹다', '빨대', '좋다', '밖', '먹다', '생각', '별로', '안', '들다']"
2756,24.11.19.,"색상이 너무 맘에 들어요
굿입니다",5,"['색상', '맘', '들다', '굿']"
2757,24.11.18.,용량이 용량이다 보니 무겁지만 저는 출근하고 나서 사무실 근처 카페에서 대용량 커피 산 뒤 퇴근할 때까지 사무실 자리에서만 마셔서 무게 때문에 힘든 일은 별로 없어요. 색깔도 이쁘고 무엇보다 아침에 아이스 음료 사면 저녁까지 시원해서 좋습니다ㅋㅋ,5,"['용량', '용량', '보다', '무겁다', '출근', '나서다', '사무실', '근처', '카페', '대', '용량', '커피', '산', '뒤', '퇴근', '사무실', '자리', '마시다', '무게', '때문', '힘드다', '별로', '없다', '색깔', '이쁘다', '아침', '아이스', '음료', '사면', '저녁', '시원하다', '좋다']"
2758,24.12.19.,아이들 것도 사려고요,5,['사다']
2759,24.11.12.,색도 마음에 들고 예뻐요. 저한테는 이 사이즈가 딱인 것 같아요.,5,"['색도', '마음', '들다', '예쁘다', '한', '테', '사이즈', '딱이다']"
2760,24.12.04.,"생각보다 냉온 보온 너무 잘 되네요~~
아주 마음에 들어요",5,"['생각', '냉온', '보온', '자다', '아주', '마음', '들다']"
2761,24.12.13.,스탠리 퀜처 H2.0 플로우스테이트 텀블러 좋아요,5,"['스탠리', '퀜처', '플로우', '스테이', '트', '텀블러', '좋다']"
2762,24.11.08.,도착 보장이라 친구 생일 당일에 받게 하고 싶었는데 다음날 도착했어요ㅠㅠ.. 그래도 맘에 들어 해서 좋아요,5,"['도착', '보장', '친구', '생일', '당일', '받다', '날', '도착', '맘', '들다', '좋다']"
2763,24.10.14.,처음 배송 왔을 때 도장 두 군데 찍힘이 있어서 교환 처리했습니다. (생산 공정상 발생할 수 있는 부분으로 불량품이 아니라고 1회만 교환된다는 게 좀 황당…) 처음 배송될 때는 하루 만에 도착했는데 반품은 3일이 걸리고 다시 받는데 하루… 거의 주말 제외 5일이 지난 후에 새 상품을 받을 수 있었네요. 다행히 교환 제품은 문제없었고 제품은 예쁘고 만족스러워요.,4,"['처음', '배송', '오다', '도장', '두', '군데', '찍히다', '교환', '처리', '생산', '공', '정상', '발생', '부분', '불량품', '아니다', '교환', '황당', '처음', '배송', '하루', '도착', '반품', '걸리다', '다시', '받다', '하루', '주말', '제외', '지난', '후', '새', '상품', '받다', '다행하다', '교환', '제품', '문제', '없다', '제품', '예쁘다', '만족스럽다']"
2764,24.12.10.,스탠리는 항상 스탠리 하죠 항상 만족하며 사용하고 있습니다,5,"['스탠리', '항상', '스탠리', '항상', '만족하다', '사용']"
2765,24.12.14.,딸아이가 매일매일 이용하며 애정하는 텀블러에요,5,"['딸아이', '매일', '이용', '애정', '텀블러']"
2766,24.11.24.,가볍고 색깔도 정말 예뻐요,5,"['가볍다', '색깔', '정말', '예쁘다']"
2767,24.12.15.,휴대성도 좋고 좋습니다,5,"['휴대', '성도', '좋다', '좋다']"
2768,24.11.28.,"물을 많이 마시게 되어서 좋아요
색도 예쁨
보온 보냉 기능도 굳
단점이라면 들고 다닐 때 안 세게 하려면 따로 뭘 사서 장착해 줘야 함",5,"['물', '말다', '좋다', '색도', '예쁘다', '보온', '보냉', '기능', '굳다', '단점', '라면', '들다', '다니다', '안', '세다', '뭘', '사서', '장', '착하다', '주다', '함']"
2769,24.12.16.,와 진짜 가성비 최고,5,"['오다', '진짜', '가성', '비', '최고']"
2770,24.11.15.,설명과 같고 역시 스탠리네요 좋습니다. 심플하고 이뻐요.,5,"['설명', '역시', '스탠리', '좋다', '심플', '이쁘다']"
2771,24.11.13.,말해 뭐 하나요 스탠리 텀블러 정말짱입니다 얼음이 안 녹아요 ~~,4,"['말', '뭐', '하나요', '스탠리', '텀블러', '정말', '얼음', '안', '녹다']"
2772,24.10.23.,"스탠리 좋다고 해서 구매했어요
색깔도 예쁘고 가볍네요
잘 사용하겠습니다",5,"['스탠리', '좋다', '구매', '색깔', '예쁘다', '가볍다', '자다', '사용']"
2773,24.11.24.,큰 사이즈 쓰다가 불편해서 다시 샀어요!,5,"['크다', '사이즈', '쓰다', '불편하다', '다시', '사다']"
2774,24.11.23.,믿고 사는 스탠리입니다 색깔이 너무 이뻐요,5,"['믿다', '살다', '스탠리', '색깔', '이쁘다']"
2775,24.11.23.,평소에도 잘 쓰던 거라 선물하려고 샀어요,5,"['평소', '자다', '쓰다', '선물', '사다']"
2776,24.12.10.,동생 선물용으로 구매했는데 너무 좋아하네요 ㅎㅎ,5,"['동생', '선물', '용', '구매', '좋아하다']"
2777,24.11.08.,보냉 효과 너무 좋네요 아침에 담아 간 얼음 저녁까지 남아있어서 놀랐어요...ㅎㅎ 오래 잘 쓸 것 같아요,5,"['보냉', '효과', '좋다', '아침', '담다', '간', '얼음', '저녁', '남다', '자다', '쓸다']"
2778,25.01.05.,굿굿 너무 좋습니다,5,"['굿굿', '좋다']"
2779,24.10.24.,일단 텀블러 색이 너무 예쁘고요.. 손잡이가 없어서 휴대하기 편한 건 아니지만 가방 주머니에 넣고 다니기 딱 좋아요! 너무 잘 쓸 것 같아요 텀블러 사고서부터 물을 더 잘 먹어요.. 최고,5,"['텀블러', '색', '예쁘다', '손잡이', '없다', '휴대', '편하다', '아니다', '가방', '주머니', '넣다', '다니다', '좋다', '자다', '쓸다', '텀블러', '고서', '물', '더', '자다', '먹다', '최고']"
2780,24.11.22.,굿굿>.< 친구 생일선물로 보내줬어요,5,"['굿굿', '친구', '생일', '선물', '보', '내주다']"
2781,24.10.29.,"수능 보는 학생들 선물 주려고 구매했습니다!!!!
애들이 다들 너무 좋아했어요! 다른 제품들은 색상이 더 다양하던데 이것도 더 추가되면 좋을 거 같아요 ㅎㅎ",5,"['수능', '보다', '학생', '선물', '주', '려고', '구매', '애', '들다', '좋아하다', '제품', '색상', '더', '다양하다', '더', '추가', '좋다']"
2782,24.11.08.,텀블러로 워낙 유명한 스탠리라 믿고 구매했어요. 맘에 듭니다.,5,"['텀블러', '워낙', '유명하다', '스탠리', '믿다', '구매', '맘', '듭니']"
2783,24.11.18.,친구 선물로 보내줬는데 너무 맘에 들어 하네요 ㅎㅎ,5,"['친구', '선물', '보', '내주다', '맘', '들다']"
2784,24.12.12.,색상도 너무 이쁘고 좋아요,5,"['색상', '이쁘다', '좋다']"
2785,24.11.07.,"색감도 은은하게 너무 예쁘고 퀄리티 좋아 보이네요 :)
사무실 책상에 올려두니 깔끔함 그 자체입니다..???",5,"['색감', '은은하다', '예쁘다', '퀄리티', '좋다', '보이다', '사무실', '책상', '올리다', '두다', '깔끔하다', '자체']"
2786,24.11.10.,정말 보냉이 최고예요! 얼음이 엄청 계속 있어서 좋아요,5,"['정말', '보', '냉이', '최고', '얼음', '계속', '좋다']"
2787,24.12.10.,기능은 물론 디자인이 마음에 듭니다.,5,"['기능', '디자인', '마음', '듭니']"
2788,24.11.27.,분해해서 설거지를 깨끗이 할 수 있는 구조라 좋아요. 제가 늘 원하던 심플한 구조의 텀블러네요.,5,"['분해', '설거지', '구조', '좋다', '늘', '원하다', '심플', '구조', '텀블러']"
2789,24.12.09.,"좋습니다 밀봉이 잘되어 그런지 냉각력도 좋고요
제품 색상도 잘 나왔어요 ~",5,"['좋다', '밀봉', '그렇다', '냉각', '좋다', '제품', '색상', '자다', '나오다']"
2791,24.12.12.,선물해 드렸는데 아주 만족해하십니다.,5,"['선물', '드리다', '아주', '만족하다']"
2792,24.11.20.,디자인이 예쁘고 실용적입니다,4,"['디자인', '예쁘다', '실용']"
2793,24.11.15.,편하고 좋아요 크기도 딱이에요,5,"['편하다', '좋다', '크기', '딱이다']"
2794,24.11.18.,색도  이쁘고  사용도  편해요,5,"['색도', '이쁘다', '사용', '편하다']"
2795,24.10.24.,"일상생활에서 손이 자주 닿는 물건은 이쁜 게 기분이 좋아 샀어요.
색도 너무 이쁘고 세척도 용이하게 되어 있습니다.

한 가지 바라는 건 아예 빨대 없는 버전 텀블러도 있었으면 좋겠어요 ㅠㅠ",5,"['일상생활', '손', '자주', '닿다', '물건', '이쁘다', '기분', '좋다', '사다', '색도', '이쁘다', '세척', '용이하다', '가지', '바라다', '아예', '빨대', '없다', '버전', '텀블러', '좋다']"
2796,24.12.16.,아주 만족합니다!!!,5,"['아주', '만족하다']"
2797,24.11.18.,디자인 너무 이쁘고 너무 마음에 들어요!,5,"['디자인', '이쁘다', '마음', '들다']"
2798,24.12.24.,좋아요~~~~~~~,5,['좋다']
2799,24.10.17.,최애가 쓰는 텀블러라고 해서 무지성 결제했는데 배송도 빠르고 튼튼해서 좋아요!! 옛날 버전이랑 모양이 살짝 바뀐 게 아쉽긴 한데 더 고급스러워지긴 했네요!! 잘 쓰겠습니다 많이 파세요!,5,"['최애', '쓰다', '텀블러', '무지', '결제', '배송', '빠르다', '튼튼하다', '좋다', '옛날', '버전', '모양', '살짝', '바뀌다', '아쉽다', '더', '고급스럽다', '자다', '쓰다', '파다']"
2800,24.11.21.,딸 선물로 사줬는데 좋아하네요 !!!!,5,"['딸', '선물', '사주다', '좋아하다']"
2801,24.11.27.,어찌 안 좋을 수가!!!,5,"['안', '좋다', '수가']"
2802,24.12.06.,선물용으로 샀는데 지인이 너무 만족스럽다고 하네요,5,"['선물', '선물용', '사다', '지인', '만족스럽다']"
2803,24.11.21.,아이 선물로 샀어요 좋아하네요,4,"['선물', '사다', '좋아하다']"
2804,24.11.10.,"역시 스탠리입니다??
따뜻한 커피를 하루 종일 마실 수 있어서 너무 좋아요
색상도 너무 이뻐요??",5,"['역시', '스탠리', '따뜻하다', '커피', '하루', '종일', '말다', '좋다', '색상', '이쁘다']"
2805,24.11.18.,"만족합니다.
감사합니다.",5,"['만족하다', '감사하다']"
2806,24.11.17.,"무겁지만 쓸만합니다~ㅋ
차량용으로 딱~",5,"['무겁다', '쓸다', '차량', '용']"
2807,24.11.06.,"큰 사이즈의 스탠리 텀블러 사용하다가
팔이 점점 더 두꺼워지는 것 같아서 ㅋㅋ 작은 사이즈 결국 샀습니다.. 색깔이 너무 귀여워요",5,"['크다', '사이즈', '스탠리', '텀블러', '사용', '팔이', '점점', '더', '두껍다', '작다', '사이즈', '사다', '색깔', '귀엽다']"
2808,24.11.12.,역시 말모 입니다. 너무 이쁘고 기능도 좋네요.,5,"['역시', '말모', '이쁘다', '기능', '좋다']"
2809,24.11.19.,"손잡이만 있으면 대만족일 것 같아요

보냉 보온 다 좋습니다ㅎㅎㅎ
밀폐 아니어도 온도 유지가 잘 돼서 좋아요",5,"['손잡이', '대', '만족', '보냉', '보온', '좋다', '밀폐', '아니다', '온도', '유지', '자다', '좋다']"
2810,24.10.31.,"색상 너무 이쁘네요~
다들 아시겠지만 식용유 키친타월 해서 한번 닦고 사용하셔요~",5,"['색상', '이쁘다', '들다', '알다', '식용유', '키친', '타월', '한번', '닦다', '사용']"
2811,24.11.14.,잘 받았습니다 배송이 엄청 빠르네요 번창하셔요,5,"['자다', '받다', '배송', '빠르다', '번창']"
2813,24.11.17.,너무 이쁘고 보온성도 좋고 맘에 들어요~~,5,"['이쁘다', '보온', '성도', '좋다', '맘', '들다']"
2814,24.11.18.,스탠리 보냉 최고인거 다들 아시죠?,5,"['스탠리', '보냉', '최고', '들다', '아시']"
